,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
308,"frozenset({'loan_no', 'pdays_-1', 'y_no'})",frozenset({'poutcome_unknown'}),0.662275,0.865175,0.662275,1.0,1.1558355246048486,0.08929122687500002,inf
309,"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",frozenset({'loan_no'}),0.8038,0.82675,0.662275,0.8239300821099775,0.9965891528394043,-0.0022666500000000367,0.9839841017488073
310,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'pdays_-1', 'y_no'})",0.715575,0.8038,0.662275,0.9255144464242043,1.1514237950039865,0.08709581499999997,2.634067823639776
311,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'poutcome_unknown', 'y_no'})",0.715575,0.8038,0.662275,0.9255144464242043,1.1514237950039865,0.08709581499999997,2.634067823639776
312,"frozenset({'loan_no', 'y_no'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.76385,0.865175,0.662275,0.8670223211363487,1.0021351993947452,0.0014110762499999208,1.0138919640659605
313,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'loan_no', 'y_no'})",0.865175,0.76385,0.662275,0.7654809720576761,1.0021351993947452,0.0014110762499999208,1.0069545404139963
314,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'loan_no', 'pdays_-1'})",0.8038,0.715575,0.662275,0.8239300821099775,1.1514237950039865,0.08709581499999997,1.6154093976329267
315,"frozenset({'pdays_-1', 'y_no'})","frozenset({'loan_no', 'poutcome_unknown'})",0.8038,0.715575,0.662275,0.8239300821099775,1.1514237950039865,0.08709581499999997,1.6154093976329267
316,frozenset({'loan_no'}),"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",0.82675,0.8038,0.662275,0.8010583610523132,0.9965891528394044,-0.0022666500000000367,0.9862188782489739
317,frozenset({'poutcome_unknown'}),"frozenset({'loan_no', 'pdays_-1', 'y_no'})",0.865175,0.662275,0.662275,0.7654809720576761,1.1558355246048486,0.08929122687500002,1.4400750462050265
318,frozenset({'pdays_-1'}),"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",0.865175,0.662275,0.662275,0.7654809720576761,1.1558355246048486,0.08929122687500002,1.4400750462050265
319,frozenset({'y_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",0.9276,0.715575,0.662275,0.7139661492022423,0.9977516671239806,-0.0014923700000000206,0.9943753132950156
320,"frozenset({'loan_no', 'pdays_-1', 'previous_0'})",frozenset({'y_no'}),0.715575,0.9276,0.662275,0.9255144464242043,0.9977516671239806,-0.0014923700000000206,0.9720005628517828
321,"frozenset({'loan_no', 'y_no', 'previous_0'})",frozenset({'pdays_-1'}),0.662275,0.865175,0.662275,1.0,1.1558355246048486,0.08929122687500002,inf
322,"frozenset({'y_no', 'pdays_-1', 'previous_0'})",frozenset({'loan_no'}),0.8038,0.82675,0.662275,0.8239300821099775,0.9965891528394043,-0.0022666500000000367,0.9839841017488073
323,"frozenset({'loan_no', 'pdays_-1', 'y_no'})",frozenset({'previous_0'}),0.662275,0.865175,0.662275,1.0,1.1558355246048486,0.08929122687500002,inf
324,"frozenset({'loan_no', 'previous_0'})","frozenset({'pdays_-1', 'y_no'})",0.715575,0.8038,0.662275,0.9255144464242043,1.1514237950039865,0.08709581499999997,2.634067823639776
325,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'y_no'})",0.865175,0.76385,0.662275,0.7654809720576761,1.0021351993947452,0.0014110762499999208,1.0069545404139963
326,"frozenset({'y_no', 'previous_0'})","frozenset({'loan_no', 'pdays_-1'})",0.8038,0.715575,0.662275,0.8239300821099775,1.1514237950039865,0.08709581499999997,1.6154093976329267
327,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'y_no', 'previous_0'})",0.715575,0.8038,0.662275,0.9255144464242043,1.1514237950039865,0.08709581499999997,2.634067823639776
328,"frozenset({'loan_no', 'y_no'})","frozenset({'pdays_-1', 'previous_0'})",0.76385,0.865175,0.662275,0.8670223211363487,1.0021351993947452,0.0014110762499999208,1.0138919640659605
329,"frozenset({'pdays_-1', 'y_no'})","frozenset({'loan_no', 'previous_0'})",0.8038,0.715575,0.662275,0.8239300821099775,1.1514237950039865,0.08709581499999997,1.6154093976329267
330,frozenset({'previous_0'}),"frozenset({'loan_no', 'pdays_-1', 'y_no'})",0.865175,0.662275,0.662275,0.7654809720576761,1.1558355246048486,0.08929122687500002,1.4400750462050265
331,frozenset({'loan_no'}),"frozenset({'y_no', 'pdays_-1', 'previous_0'})",0.82675,0.8038,0.662275,0.8010583610523132,0.9965891528394044,-0.0022666500000000367,0.9862188782489739
332,frozenset({'pdays_-1'}),"frozenset({'loan_no', 'y_no', 'previous_0'})",0.865175,0.662275,0.662275,0.7654809720576761,1.1558355246048486,0.08929122687500002,1.4400750462050265
333,frozenset({'y_no'}),"frozenset({'loan_no', 'pdays_-1', 'previous_0'})",0.9276,0.715575,0.662275,0.7139661492022423,0.9977516671239806,-0.0014923700000000206,0.9943753132950156
334,"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",frozenset({'y_no'}),0.715575,0.9276,0.662275,0.9255144464242043,0.9977516671239806,-0.0014923700000000206,0.9720005628517828
335,"frozenset({'loan_no', 'y_no', 'previous_0'})",frozenset({'poutcome_unknown'}),0.662275,0.865175,0.662275,1.0,1.1558355246048486,0.08929122687500002,inf
336,"frozenset({'poutcome_unknown', 'y_no', 'previous_0'})",frozenset({'loan_no'}),0.8038,0.82675,0.662275,0.8239300821099775,0.9965891528394043,-0.0022666500000000367,0.9839841017488073
337,"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",frozenset({'previous_0'}),0.662275,0.865175,0.662275,1.0,1.1558355246048486,0.08929122687500002,inf
338,"frozenset({'loan_no', 'previous_0'})","frozenset({'poutcome_unknown', 'y_no'})",0.715575,0.8038,0.662275,0.9255144464242043,1.1514237950039865,0.08709581499999997,2.634067823639776
339,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'loan_no', 'y_no'})",0.865175,0.76385,0.662275,0.7654809720576761,1.0021351993947452,0.0014110762499999208,1.0069545404139963
340,"frozenset({'y_no', 'previous_0'})","frozenset({'loan_no', 'poutcome_unknown'})",0.8038,0.715575,0.662275,0.8239300821099775,1.1514237950039865,0.08709581499999997,1.6154093976329267
341,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'y_no', 'previous_0'})",0.715575,0.8038,0.662275,0.9255144464242043,1.1514237950039865,0.08709581499999997,2.634067823639776
342,"frozenset({'loan_no', 'y_no'})","frozenset({'poutcome_unknown', 'previous_0'})",0.76385,0.865175,0.662275,0.8670223211363487,1.0021351993947452,0.0014110762499999208,1.0138919640659605
343,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'loan_no', 'previous_0'})",0.8038,0.715575,0.662275,0.8239300821099775,1.1514237950039865,0.08709581499999997,1.6154093976329267
344,frozenset({'previous_0'}),"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",0.865175,0.662275,0.662275,0.7654809720576761,1.1558355246048486,0.08929122687500002,1.4400750462050265
345,frozenset({'loan_no'}),"frozenset({'poutcome_unknown', 'y_no', 'previous_0'})",0.82675,0.8038,0.662275,0.8010583610523132,0.9965891528394044,-0.0022666500000000367,0.9862188782489739
346,frozenset({'poutcome_unknown'}),"frozenset({'loan_no', 'y_no', 'previous_0'})",0.865175,0.662275,0.662275,0.7654809720576761,1.1558355246048486,0.08929122687500002,1.4400750462050265
347,frozenset({'y_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",0.9276,0.715575,0.662275,0.7139661492022423,0.9977516671239806,-0.0014923700000000206,0.9943753132950156
348,"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",frozenset({'y_no'}),0.865175,0.9276,0.8038,0.9290605946773773,1.0015745953831148,0.001263669999999939,1.0205893279022396
349,"frozenset({'poutcome_unknown', 'y_no', 'previous_0'})",frozenset({'pdays_-1'}),0.8038,0.865175,0.8038,1.0,1.1558355246048486,0.10837233499999999,inf
350,"frozenset({'y_no', 'pdays_-1', 'previous_0'})",frozenset({'poutcome_unknown'}),0.8038,0.865175,0.8038,1.0,1.1558355246048486,0.10837233499999999,inf
351,"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",frozenset({'previous_0'}),0.8038,0.865175,0.8038,1.0,1.1558355246048486,0.10837233499999999,inf
352,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'pdays_-1', 'y_no'})",0.865175,0.8038,0.8038,0.9290605946773773,1.1558355246048486,0.10837233499999999,2.765740692464356
353,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'poutcome_unknown', 'y_no'})",0.865175,0.8038,0.8038,0.9290605946773773,1.1558355246048486,0.10837233499999999,2.765740692464356
354,"frozenset({'y_no', 'previous_0'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.8038,0.865175,0.8038,1.0,1.1558355246048486,0.10837233499999999,inf
355,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'y_no', 'previous_0'})",0.865175,0.8038,0.8038,0.9290605946773773,1.1558355246048486,0.10837233499999999,2.765740692464356
356,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'pdays_-1', 'previous_0'})",0.8038,0.865175,0.8038,1.0,1.1558355246048486,0.10837233499999999,inf
357,"frozenset({'pdays_-1', 'y_no'})","frozenset({'poutcome_unknown', 'previous_0'})",0.8038,0.865175,0.8038,1.0,1.1558355246048486,0.10837233499999999,inf
358,frozenset({'previous_0'}),"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",0.865175,0.8038,0.8038,0.9290605946773773,1.1558355246048486,0.10837233499999999,2.765740692464356
359,frozenset({'poutcome_unknown'}),"frozenset({'y_no', 'pdays_-1', 'previous_0'})",0.865175,0.8038,0.8038,0.9290605946773773,1.1558355246048486,0.10837233499999999,2.765740692464356
360,frozenset({'pdays_-1'}),"frozenset({'poutcome_unknown', 'y_no', 'previous_0'})",0.865175,0.8038,0.8038,0.9290605946773773,1.1558355246048486,0.10837233499999999,2.765740692464356
361,frozenset({'y_no'}),"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",0.9276,0.865175,0.8038,0.8665373005605864,1.0015745953831148,0.001263669999999939,1.0102073505654277
362,"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'pdays_-1'})",frozenset({'previous_0'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
363,"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1', 'previous_0'})",frozenset({'default_no'}),0.715575,0.979775,0.70375,0.9834748279355763,1.0037762016132035,0.0026475043750000538,1.223890433403808
364,"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'previous_0'})",frozenset({'pdays_-1'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
365,"frozenset({'loan_no', 'default_no', 'pdays_-1', 'previous_0'})",frozenset({'poutcome_unknown'}),0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
366,"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1', 'previous_0'})",frozenset({'loan_no'}),0.84635,0.82675,0.70375,0.8315117859041767,1.005759644274783,0.0040301374999999195,1.0282618338008416
367,"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})","frozenset({'default_no', 'previous_0'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
368,"frozenset({'loan_no', 'poutcome_unknown', 'default_no'})","frozenset({'pdays_-1', 'previous_0'})",0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
369,"frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})","frozenset({'default_no', 'pdays_-1'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
370,"frozenset({'loan_no', 'default_no', 'pdays_-1'})","frozenset({'poutcome_unknown', 'previous_0'})",0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
371,"frozenset({'loan_no', 'pdays_-1', 'previous_0'})","frozenset({'default_no', 'poutcome_unknown'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
372,"frozenset({'loan_no', 'default_no', 'previous_0'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.70375,0.865175,0.70375,1.0,1.1558355246048486,0.09488309374999992,inf
373,"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})","frozenset({'loan_no', 'previous_0'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
374,"frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'default_no'})",0.865175,0.814025,0.70375,0.8134192504406622,0.9992558587766496,-0.0005240793749999861,0.9967534187703263
375,"frozenset({'default_no', 'poutcome_unknown', 'previous_0'})","frozenset({'loan_no', 'pdays_-1'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
376,"frozenset({'default_no', 'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'poutcome_unknown'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
377,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'default_no', 'pdays_-1', 'previous_0'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
378,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'default_no', 'poutcome_unknown', 'previous_0'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
379,"frozenset({'loan_no', 'default_no'})","frozenset({'poutcome_unknown', 'pdays_-1', 'previous_0'})",0.814025,0.865175,0.70375,0.8645311876170879,0.9992558587766497,-0.0005240793749999861,0.9952475232373609
380,"frozenset({'loan_no', 'previous_0'})","frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",0.715575,0.84635,0.70375,0.9834748279355763,1.162019055870002,0.09812309875000003,9.297936469344602
381,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'loan_no', 'default_no', 'previous_0'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
382,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'loan_no', 'pdays_-1', 'previous_0'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
383,"frozenset({'poutcome_unknown', 'previous_0'})","frozenset({'loan_no', 'default_no', 'pdays_-1'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
384,"frozenset({'default_no', 'pdays_-1'})","frozenset({'loan_no', 'poutcome_unknown', 'previous_0'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
385,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'poutcome_unknown', 'default_no'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
386,"frozenset({'default_no', 'previous_0'})","frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",0.84635,0.715575,0.70375,0.8315117859041767,1.162019055870002,0.09812309875000003,1.6881002717391305
387,frozenset({'loan_no'}),"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1', 'previous_0'})",0.82675,0.84635,0.70375,0.8512246749319625,1.005759644274783,0.0040301374999999195,1.0327653455284551
388,frozenset({'poutcome_unknown'}),"frozenset({'loan_no', 'default_no', 'pdays_-1', 'previous_0'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
389,frozenset({'pdays_-1'}),"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'previous_0'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
390,frozenset({'default_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1', 'previous_0'})",0.979775,0.715575,0.70375,0.718277155469368,1.0037762016132035,0.0026475043750000538,1.009591538357033
391,frozenset({'previous_0'}),"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'pdays_-1'})",0.865175,0.70375,0.70375,0.8134192504406622,1.1558355246048486,0.09488309374999992,1.5877843812916208
392,"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'pdays_-1'})",frozenset({'y_no'}),0.70375,0.9276,0.65125,0.9253996447602132,0.99762790508863,-0.0015484999999999527,0.9705047619047628
393,"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1', 'y_no'})",frozenset({'default_no'}),0.662275,0.979775,0.65125,0.9833528368125024,1.0036516922890484,0.0023695118750001187,1.214921712018147
394,"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'y_no'})",frozenset({'pdays_-1'}),0.65125,0.865175,0.65125,1.0,1.1558355246048486,0.08780478125000002,inf
395,"frozenset({'loan_no', 'default_no', 'pdays_-1', 'y_no'})",frozenset({'poutcome_unknown'}),0.65125,0.865175,0.65125,1.0,1.1558355246048486,0.08780478125000002,inf
396,"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1', 'y_no'})",frozenset({'loan_no'}),0.7861,0.82675,0.65125,0.8284569393206971,1.0020646378236433,0.0013418250000000187,1.0099505005561735
397,"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})","frozenset({'default_no', 'y_no'})",0.715575,0.9086,0.65125,0.910107256402194,1.0016588778364452,0.001078555000000092,1.0167672755538286
398,"frozenset({'loan_no', 'poutcome_unknown', 'default_no'})","frozenset({'pdays_-1', 'y_no'})",0.70375,0.8038,0.65125,0.9253996447602132,1.1512809713364185,0.08557575000000006,2.630014285714288
399,"frozenset({'loan_no', 'poutcome_unknown', 'y_no'})","frozenset({'default_no', 'pdays_-1'})",0.662275,0.84635,0.65125,0.9833528368125024,1.161874917956522,0.09073355375000003,9.229800793650817
400,"frozenset({'loan_no', 'default_no', 'pdays_-1'})","frozenset({'poutcome_unknown', 'y_no'})",0.70375,0.8038,0.65125,0.9253996447602132,1.1512809713364185,0.08557575000000006,2.630014285714288
401,"frozenset({'loan_no', 'pdays_-1', 'y_no'})","frozenset({'default_no', 'poutcome_unknown'})",0.662275,0.84635,0.65125,0.9833528368125024,1.161874917956522,0.09073355375000003,9.229800793650817
402,"frozenset({'loan_no', 'default_no', 'y_no'})","frozenset({'poutcome_unknown', 'pdays_-1'})",0.751975,0.865175,0.65125,0.8660527278167492,1.0010145089915325,0.0006600293749999819,1.0065527860511292
403,"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})","frozenset({'loan_no', 'y_no'})",0.84635,0.76385,0.65125,0.7694807112896556,1.0073714882367684,0.004765552499999881,1.0244262045105073
404,"frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})","frozenset({'loan_no', 'default_no'})",0.8038,0.814025,0.65125,0.8102139835780046,0.9953183054304285,-0.0030632950000000214,0.9799194034742712
405,"frozenset({'default_no', 'poutcome_unknown', 'y_no'})","frozenset({'loan_no', 'pdays_-1'})",0.7861,0.715575,0.65125,0.8284569393206971,1.1577499763416792,0.08873649250000004,1.6580385057471263
406,"frozenset({'default_no', 'pdays_-1', 'y_no'})","frozenset({'loan_no', 'poutcome_unknown'})",0.7861,0.715575,0.65125,0.8284569393206971,1.1577499763416792,0.08873649250000004,1.6580385057471263
407,"frozenset({'loan_no', 'poutcome_unknown'})","frozenset({'default_no', 'pdays_-1', 'y_no'})",0.715575,0.7861,0.65125,0.910107256402194,1.1577499763416792,0.08873649250000004,2.3795024096385538
408,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'default_no', 'poutcome_unknown', 'y_no'})",0.715575,0.7861,0.65125,0.910107256402194,1.1577499763416792,0.08873649250000004,2.3795024096385538
409,"frozenset({'loan_no', 'default_no'})","frozenset({'poutcome_unknown', 'pdays_-1', 'y_no'})",0.814025,0.8038,0.65125,0.8000368539049784,0.9953183054304284,-0.0030632950000000214,0.9811808017201662
410,"frozenset({'loan_no', 'y_no'})","frozenset({'default_no', 'poutcome_unknown', 'pdays_-1'})",0.76385,0.84635,0.65125,0.8525888590691889,1.0073714882367684,0.004765552499999881,1.0423228463587915
411,"frozenset({'poutcome_unknown', 'pdays_-1'})","frozenset({'loan_no', 'default_no', 'y_no'})",0.865175,0.751975,0.65125,0.7527378853989077,1.0010145089915328,0.0006600293749999819,1.0030853307233845
412,"frozenset({'default_no', 'poutcome_unknown'})","frozenset({'loan_no', 'pdays_-1', 'y_no'})",0.84635,0.662275,0.65125,0.7694807112896556,1.161874917956522,0.09073355375000003,1.4650617824192722
413,"frozenset({'poutcome_unknown', 'y_no'})","frozenset({'loan_no', 'default_no', 'pdays_-1'})",0.8038,0.70375,0.65125,0.8102139835780046,1.1512809713364185,0.08557575000000006,1.5609685349065887
414,"frozenset({'default_no', 'pdays_-1'})","frozenset({'loan_no', 'poutcome_unknown', 'y_no'})",0.84635,0.662275,0.65125,0.7694807112896556,1.161874917956522,0.09073355375000003,1.4650617824192722
415,"frozenset({'pdays_-1', 'y_no'})","frozenset({'loan_no', 'poutcome_unknown', 'default_no'})",0.8038,0.70375,0.65125,0.8102139835780046,1.1512809713364185,0.08557575000000006,1.5609685349065887
416,"frozenset({'default_no', 'y_no'})","frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1'})",0.9086,0.715575,0.65125,0.7167620515078142,1.0016588778364452,0.001078555000000092,1.0041910044686226
417,frozenset({'loan_no'}),"frozenset({'default_no', 'poutcome_unknown', 'pdays_-1', 'y_no'})",0.82675,0.7861,0.65125,0.7877230117931661,1.0020646378236433,0.0013418250000000187,1.0076457264957266
418,frozenset({'poutcome_unknown'}),"frozenset({'loan_no', 'default_no', 'pdays_-1', 'y_no'})",0.865175,0.65125,0.65125,0.7527378853989077,1.1558355246048488,0.08780478125000002,1.410446564216431
419,frozenset({'pdays_-1'}),"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'y_no'})",0.865175,0.65125,0.65125,0.7527378853989077,1.1558355246048488,0.08780478125000002,1.410446564216431
420,frozenset({'default_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'pdays_-1', 'y_no'})",0.979775,0.662275,0.65125,0.6646934245107295,1.0036516922890486,0.0023695118750001187,1.007212577048931
421,frozenset({'y_no'}),"frozenset({'loan_no', 'poutcome_unknown', 'default_no', 'pdays_-1'})",0.9276,0.70375,0.65125,0.7020806382061233,0.99762790508863,-0.0015484999999999527,0.9943965985163742
422,"frozenset({'loan_no', 'default_no', 'pdays_-1', 'previous_0'})",frozenset({'y_no'}),0.70375,0.9276,0.65125,0.9253996447602132,0.99762790508863,-0.0015484999999999527,0.9705047619047628
423,"frozenset({'loan_no', 'default_no', 'pdays_-1', 'y_no'})",frozenset({'previous_0'}),0.65125,0.865175,0.65125,1.0,1.1558355246048486,0.08780478125000002,inf
424,"frozenset({'loan_no', 'y_no', 'pdays_-1', 'previous_0'})",frozenset({'default_no'}),0.662275,0.979775,0.65125,0.9833528368125024,1.0036516922890484,0.0023695118750001187,1.214921712018147
425,"frozenset({'loan_no', 'default_no', 'y_no', 'previous_0'})",frozenset({'pdays_-1'}),0.65125,0.865175,0.65125,1.0,1.1558355246048486,0.08780478125000002,inf
426,"frozenset({'default_no', 'y_no', 'pdays_-1', 'previous_0'})",frozenset({'loan_no'}),0.7861,0.82675,0.65125,0.8284569393206971,1.0020646378236433,0.0013418250000000187,1.0099505005561735
427,"frozenset({'loan_no', 'default_no', 'pdays_-1'})","frozenset({'y_no', 'previous_0'})",0.70375,0.8038,0.65125,0.9253996447602132,1.1512809713364185,0.08557575000000006,2.630014285714288
428,"frozenset({'loan_no', 'pdays_-1', 'previous_0'})","frozenset({'default_no', 'y_no'})",0.715575,0.9086,0.65125,0.910107256402194,1.0016588778364452,0.001078555000000092,1.0167672755538286
429,"frozenset({'loan_no', 'pdays_-1', 'y_no'})","frozenset({'default_no', 'previous_0'})",0.662275,0.84635,0.65125,0.9833528368125024,1.161874917956522,0.09073355375000003,9.229800793650817
430,"frozenset({'loan_no', 'default_no', 'previous_0'})","frozenset({'pdays_-1', 'y_no'})",0.70375,0.8038,0.65125,0.9253996447602132,1.1512809713364185,0.08557575000000006,2.630014285714288
431,"frozenset({'loan_no', 'default_no', 'y_no'})","frozenset({'pdays_-1', 'previous_0'})",0.751975,0.865175,0.65125,0.8660527278167492,1.0010145089915325,0.0006600293749999819,1.0065527860511292
432,"frozenset({'loan_no', 'y_no', 'previous_0'})","frozenset({'default_no', 'pdays_-1'})",0.662275,0.84635,0.65125,0.9833528368125024,1.161874917956522,0.09073355375000003,9.229800793650817
433,"frozenset({'default_no', 'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'y_no'})",0.84635,0.76385,0.65125,0.7694807112896556,1.0073714882367684,0.004765552499999881,1.0244262045105073
434,"frozenset({'default_no', 'pdays_-1', 'y_no'})","frozenset({'loan_no', 'previous_0'})",0.7861,0.715575,0.65125,0.8284569393206971,1.1577499763416792,0.08873649250000004,1.6580385057471263
435,"frozenset({'y_no', 'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'default_no'})",0.8038,0.814025,0.65125,0.8102139835780046,0.9953183054304285,-0.0030632950000000214,0.9799194034742712
436,"frozenset({'default_no', 'y_no', 'previous_0'})","frozenset({'loan_no', 'pdays_-1'})",0.7861,0.715575,0.65125,0.8284569393206971,1.1577499763416792,0.08873649250000004,1.6580385057471263
437,"frozenset({'loan_no', 'pdays_-1'})","frozenset({'default_no', 'y_no', 'previous_0'})",0.715575,0.7861,0.65125,0.910107256402194,1.1577499763416792,0.08873649250000004,2.3795024096385538
438,"frozenset({'loan_no', 'default_no'})","frozenset({'y_no', 'pdays_-1', 'previous_0'})",0.814025,0.8038,0.65125,0.8000368539049784,0.9953183054304284,-0.0030632950000000214,0.9811808017201662
439,"frozenset({'loan_no', 'previous_0'})","frozenset({'default_no', 'pdays_-1', 'y_no'})",0.715575,0.7861,0.65125,0.910107256402194,1.1577499763416792,0.08873649250000004,2.3795024096385538
440,"frozenset({'loan_no', 'y_no'})","frozenset({'default_no', 'pdays_-1', 'previous_0'})",0.76385,0.84635,0.65125,0.8525888590691889,1.0073714882367684,0.004765552499999881,1.0423228463587915
441,"frozenset({'default_no', 'pdays_-1'})","frozenset({'loan_no', 'y_no', 'previous_0'})",0.84635,0.662275,0.65125,0.7694807112896556,1.161874917956522,0.09073355375000003,1.4650617824192722
442,"frozenset({'pdays_-1', 'previous_0'})","frozenset({'loan_no', 'default_no', 'y_no'})",0.865175,0.751975,0.65125,0.7527378853989077,1.0010145089915328,0.0006600293749999819,1.0030853307233845
443,"frozenset({'pdays_-1', 'y_no'})","frozenset({'loan_no', 'default_no', 'previous_0'})",0.8038,0.70375,0.65125,0.8102139835780046,1.1512809713364185,0.08557575000000006,1.5609685349065887
444,"frozenset({'default_no', 'previous_0'})","frozenset({'loan_no', 'pdays_-1', 'y_no'})",0.84635,0.662275,0.65125,0.7694807112896556,1.161874917956522,0.09073355375000003,1.4650617824192722
445,"frozenset({'default_no', 'y_no'})","frozenset({'loan_no', 'pdays_-1', 'previous_0'})",0.9086,0.715575,0.65125,0.7167620515078142,1.0016588778364452,0.001078555000000092,1.0041910044686226
446,"frozenset({'y_no', 'previous_0'})","frozenset({'loan_no', 'default_no', 'pdays_-1'})",0.8038,0.70375,0.65125,0.8102139835780046,1.1512809713364185,0.08557575000000006,1.5609685349065887
